store_ID,day_of_week,nb_customers_on_day,open,promotion,state_holiday,school_holiday,year,month,day_of_month,is_weekend,sales
992,3,667,1,0,0,0,2014,6,25,0,4987.820309563004
663,7,0,0,0,0,0,2013,6,23,1,-1266.331823840791
76,5,985,1,1,0,0,2015,4,17,0,9915.652216442799
632,7,0,0,0,0,0,2014,3,9,1,-1104.4539551884473
373,5,360,1,1,0,0,2015,5,22,0,5300.647046742295
647,5,914,1,1,0,0,2015,1,30,0,8338.87940248524
406,4,537,1,1,0,0,2015,3,5,0,6826.81307803257
620,7,0,0,0,0,0,2013,11,3,1,913.2910094111621
1095,7,0,0,0,0,0,2013,6,9,1,-1467.9048829228223
641,2,569,1,1,0,1,2013,10,22,0,6625.916966262943
914,1,1304,1,1,0,0,2015,6,15,0,12060.115186499057
996,3,815,1,1,0,0,2015,3,4,0,7987.402683892582
21,3,468,1,0,0,1,2013,10,30,0,4426.201645117978
151,4,843,1,1,0,0,2013,12,19,0,8599.388697565182
818,3,612,1,1,0,0,2013,4,10,0,6153.746880009046
758,1,662,1,0,0,0,2013,3,11,0,4931.673500257073
692,1,764,1,0,0,0,2014,1,13,0,6219.049818331763
1035,4,686,1,1,0,0,2014,9,4,0,6384.770450193918
718,6,566,1,0,0,0,2015,7,25,1,5482.2715645423905
148,7,0,0,0,0,0,2014,4,20,1,848.2388396113574
1083,5,374,1,1,0,0,2014,2,7,0,5320.362214734166
940,3,804,1,1,0,0,2015,3,4,0,8209.810822384263
171,7,0,0,0,0,0,2014,7,13,1,419.46848438674806
1103,1,500,1,1,0,0,2013,8,26,0,6784.386845212312
472,4,761,1,0,0,0,2013,10,31,0,5235.259520329581
662,1,616,1,0,0,0,2015,3,9,0,6878.312988599742
1113,4,797,1,1,0,0,2014,10,9,0,7771.143840885206
634,3,0,0,1,a,0,2013,5,1,0,839.4498400538623
674,4,842,1,0,0,0,2014,3,27,0,6224.693302298103
327,7,0,0,0,0,0,2014,9,28,1,-535.6384186894238
655,6,672,1,0,0,0,2013,9,7,1,7411.642671823166
286,1,0,0,0,a,0,2015,5,25,0,718.5952870696246
477,5,488,1,1,0,0,2014,1,24,0,6633.636073291366
964,2,571,1,1,0,0,2014,3,4,0,4001.7076130299247
1107,4,497,1,0,0,0,2013,7,25,0,3943.2392282098294
819,1,515,1,0,0,0,2014,1,13,0,5443.5069609215725
254,4,204,1,1,0,1,2013,7,18,0,2714.7109538994005
831,2,1464,1,0,0,0,2015,2,10,0,11450.891672057554
1019,2,780,1,1,0,0,2013,9,24,0,9444.916624932053
301,7,0,0,0,0,0,2015,6,28,1,38.17333362991212
1110,4,554,1,0,0,0,2013,1,31,0,3798.62716591634
954,3,1005,1,1,0,1,2013,10,23,0,8519.598500147447
103,1,0,0,0,0,0,2013,2,11,0,61.50716970855592
556,7,0,0,0,0,0,2013,7,7,1,-561.0401368290723
721,6,855,1,0,0,0,2014,12,13,1,8366.48884126723
587,5,579,1,0,0,0,2013,3,1,0,7288.206447363791
806,2,655,1,1,0,0,2014,1,21,0,8114.165492680501
773,1,1223,1,1,0,0,2013,2,4,0,10174.312901698317
186,3,319,1,0,0,0,2014,6,25,0,2599.1086133677013
597,1,864,1,1,0,1,2014,1,6,0,7441.088971789511
60,2,609,1,0,0,0,2014,3,11,0,6289.228911484782
943,2,576,1,1,0,0,2013,3,19,0,6862.519491505838
1036,1,546,1,1,0,1,2014,10,6,0,6765.083945697164
648,7,0,0,0,0,0,2015,4,5,1,720.4067778437793
557,3,774,1,1,0,0,2013,5,29,0,5850.647716019144
43,4,569,1,0,0,0,2013,6,27,0,5490.760439220554
852,7,0,0,0,0,0,2013,10,6,1,-839.7343201786816
480,1,923,1,1,0,0,2014,3,31,0,8539.678466528085
761,2,1166,1,1,0,0,2013,9,10,0,10604.656625246327
297,7,0,0,0,0,0,2013,6,2,1,46.98925159866212
228,1,785,1,1,0,0,2014,12,15,0,10289.197528936329
752,4,352,1,0,0,0,2013,6,13,0,3270.796980657668
526,6,1185,1,0,0,0,2015,5,9,1,8785.5458763379
1009,5,685,1,1,0,0,2013,9,27,0,7147.328075473106
294,6,440,1,0,0,0,2013,8,31,1,2918.7382307166
1028,4,566,1,1,0,0,2013,7,4,0,5268.127237617113
415,5,582,1,1,0,0,2014,7,4,0,7045.3452326595425
1002,3,601,1,0,0,0,2013,2,13,0,4274.807339672339
857,2,888,1,1,0,0,2013,3,5,0,7644.039646456303
277,1,610,1,1,0,0,2015,4,27,0,7992.362244599446
874,3,465,1,1,0,0,2013,8,28,0,4647.420827494754
1002,4,674,1,1,0,0,2014,11,6,0,6283.00592184944
1016,3,614,1,1,0,0,2014,7,2,0,6787.047700606915
585,2,592,1,0,0,1,2014,7,22,0,3365.3708445697052
946,4,489,1,0,0,1,2015,3,26,0,3460.8284375597086
581,3,638,1,0,0,0,2014,6,11,0,5221.9377133269745
1087,6,603,1,0,0,0,2015,7,11,1,6068.837798054355
449,5,1254,1,0,0,1,2013,7,26,0,8727.226996184621
956,1,580,1,1,0,0,2014,9,29,0,5896.968667419653
891,5,1650,1,0,0,0,2014,5,30,0,11913.094959272028
509,2,501,1,0,0,0,2014,7,22,0,5313.13727519384
1034,4,1118,1,1,0,0,2013,3,28,0,9919.725373333575
282,6,500,1,0,0,0,2013,10,26,1,3256.536038856836
688,6,208,1,0,0,0,2014,6,7,1,1848.646364164798
827,5,1898,1,0,0,1,2015,7,24,0,14425.801435108096
199,1,517,1,0,0,0,2015,4,20,0,6638.302857712079
183,2,834,1,1,0,0,2013,7,30,0,7487.180592540231
187,1,793,1,0,0,0,2014,3,24,0,6381.100775026562
247,1,877,1,1,0,1,2015,7,27,0,11137.34885936632
668,3,1038,1,0,0,0,2014,5,14,0,7567.491826414963
21,2,504,1,1,0,0,2014,10,21,0,5981.033665795991
921,3,1327,1,1,0,0,2013,9,25,0,11780.352026872011
569,2,741,1,1,0,0,2014,9,16,0,6194.383391600908
865,1,563,1,0,0,0,2013,7,8,0,6419.647594105696
591,3,540,1,0,0,0,2015,5,13,0,5393.152375327079
866,5,500,1,1,0,0,2013,4,26,0,6912.316392879816
308,5,936,1,1,0,1,2014,10,10,0,9845.648508234286
708,5,866,1,1,0,0,2014,10,10,0,8466.616854052767
994,1,566,1,1,0,0,2013,11,18,0,6587.394036351778
289,5,563,1,1,0,0,2015,2,6,0,6712.661250006651
629,3,814,1,1,0,0,2014,1,8,0,8881.403405072337
1056,2,393,1,1,0,0,2015,2,3,0,4705.364345622215
878,4,763,1,0,0,0,2014,5,15,0,7496.812674276573
1100,4,862,1,1,0,0,2014,10,2,0,7627.786945736021
806,1,448,1,0,0,0,2014,5,12,0,5694.024756276804
467,7,0,0,0,0,0,2014,8,3,1,-248.29216624801757
871,1,346,1,0,0,0,2013,10,28,0,4620.448815337637
597,5,723,1,1,0,1,2014,8,22,0,5989.142962614805
9,3,636,1,1,0,0,2015,2,4,0,7364.814856822499
433,3,560,1,1,0,0,2013,4,10,0,5231.675414918705
759,2,1088,1,1,0,0,2013,4,30,0,9975.537218653251
446,2,629,1,0,0,0,2014,2,11,0,4436.690753460931
56,3,508,1,1,0,1,2014,8,20,0,7583.055840490132
782,3,442,1,0,0,1,2013,8,7,0,4099.438859121734
1024,7,0,0,0,0,0,2015,1,11,1,-940.7826295048535
182,7,0,0,0,0,0,2015,4,12,1,1077.8868956416309
349,2,866,1,1,0,0,2013,8,13,0,8804.997104506716
519,3,638,1,1,0,1,2013,7,3,0,6408.232833804651
114,7,0,0,0,0,0,2013,3,10,1,-596.1764741093457
22,1,672,1,1,0,0,2015,6,29,0,7225.974137305878
163,4,844,1,0,0,0,2013,9,5,0,6376.711440441264
220,4,614,1,1,0,0,2013,11,7,0,5199.64578899059
1013,3,533,1,1,0,1,2014,7,30,0,5493.676936467508
645,5,1328,1,1,0,0,2013,11,8,0,11275.002054338222
524,5,813,1,0,0,0,2014,1,17,0,6921.151765833546
720,4,0,0,0,a,0,2014,5,29,0,-229.54064084594847
721,7,0,0,0,0,0,2015,2,22,1,592.4345640986621
764,3,308,1,0,0,0,2013,2,13,0,1903.5051555782857
333,4,971,1,0,0,0,2013,10,17,0,6889.110741945389
673,1,741,1,1,0,0,2014,3,17,0,9111.041127187074
924,6,255,1,0,0,0,2014,9,27,1,2757.9055341072954
275,5,725,1,0,0,1,2014,4,25,0,6632.300830523446
95,2,1150,1,1,0,0,2014,7,15,0,10700.075270209145
92,7,0,0,0,0,0,2015,3,29,1,683.4441466181934
381,5,903,1,0,0,0,2015,6,26,0,7985.676526007746
764,2,566,1,1,0,0,2013,4,30,0,5588.4374439111725
396,3,891,1,0,0,0,2014,11,19,0,8138.933502202974
953,7,0,0,0,0,0,2014,8,24,1,198.82422779495118
37,3,781,1,1,0,0,2014,5,7,0,7569.947098007702
737,4,748,1,0,0,0,2013,9,5,0,4424.590540786297
548,5,380,1,0,0,1,2013,8,9,0,4071.1491179628874
587,7,0,0,0,0,0,2014,3,2,1,2533.584390148467
499,3,797,1,1,0,0,2015,5,20,0,6550.272125339552
224,2,490,1,1,0,0,2013,11,5,0,6914.515338873349
512,1,1342,1,1,0,0,2014,2,17,0,6996.081498313283
924,1,644,1,1,0,0,2014,3,3,0,7284.671746782325
843,2,1262,1,1,0,0,2013,9,10,0,11157.386599883659
375,1,1021,1,1,0,0,2014,1,20,0,11733.450291189138
502,6,1397,1,0,0,0,2014,4,12,1,9991.485638157299
138,7,0,0,0,0,0,2014,5,11,1,507.80182789260743
742,5,873,1,1,0,0,2013,3,22,0,8283.959064364815
559,5,1015,1,0,0,1,2014,5,30,0,7719.0680554929295
130,2,550,1,1,0,0,2015,4,14,0,5649.803948077291
528,4,817,1,0,0,0,2014,4,10,0,8360.84766092044
885,1,882,1,1,0,1,2014,8,4,0,8065.349220164507
29,6,659,1,0,0,0,2014,5,31,1,7049.886225398279
822,4,586,1,0,0,1,2013,1,3,0,6120.628244039248
927,4,0,0,0,a,1,2015,1,1,0,-1700.8304267079175
245,6,973,1,0,0,1,2014,8,2,1,8471.432391279304
967,3,922,1,1,0,0,2014,7,2,0,9053.529068736372
320,1,1897,1,0,0,0,2013,1,28,0,13561.505833843436
719,3,555,1,1,0,0,2013,12,18,0,6593.22373091575
188,5,399,1,0,0,0,2014,7,25,0,3928.0341860783847
711,3,598,1,1,0,1,2013,3,27,0,7749.5389708704215
18,6,437,1,0,0,0,2013,6,8,1,3867.514332232114
119,2,804,1,1,0,0,2013,8,13,0,7688.634436266328
992,3,615,1,0,0,0,2014,11,19,0,4666.489587752124
535,4,1221,1,1,0,0,2014,12,18,0,11099.317872385962
827,6,3117,1,0,0,0,2015,4,4,1,23753.980014925855
245,1,1096,1,0,0,0,2014,10,13,0,9477.812006153712
673,4,454,1,0,0,1,2013,5,23,0,4961.707725230748
787,1,1488,1,1,0,1,2015,2,16,0,14052.01952723946
269,4,1133,1,0,0,0,2014,10,30,0,8229.319477642919
391,6,337,1,0,0,0,2014,9,13,1,2625.7291060461425
1091,6,603,1,0,0,0,2015,6,6,1,7207.453413899081
39,2,537,1,0,0,0,2013,6,25,0,3641.1769931183626
700,7,0,0,0,0,0,2014,3,9,1,-620.7389283329785
715,3,263,1,0,0,1,2014,12,31,0,2418.482234039931
535,3,1179,1,1,0,0,2015,6,3,0,10801.49664694111
674,2,684,1,0,0,0,2014,8,26,0,5248.857402214115
979,2,494,1,0,0,0,2015,1,20,0,4480.662512375473
496,6,767,1,0,0,0,2014,6,28,1,7043.151462770029
1081,4,0,0,0,0,0,2013,6,13,0,-2922.669661417657
742,3,978,1,1,0,0,2014,8,20,0,9401.726340857953
221,3,608,1,1,0,1,2014,7,30,0,6878.310824881192
39,4,525,1,0,0,1,2013,1,3,0,3258.267917494909
926,4,587,1,1,0,0,2015,6,18,0,7855.942007415756
961,6,688,1,0,0,0,2013,8,3,1,6224.352623038059
774,7,0,0,0,0,0,2015,3,8,1,-953.4718995243848
357,7,0,0,0,0,0,2014,8,24,1,-1064.6961732060254
206,1,861,1,0,0,0,2014,3,10,0,7499.012116585773
511,6,856,1,0,0,0,2013,11,16,1,6113.0971348141975
689,3,661,1,0,0,0,2013,12,11,0,5908.8315042625745
914,7,0,0,0,0,0,2013,3,24,1,-679.8880982548535
595,4,1666,1,0,0,0,2015,7,9,0,13616.061987883517
724,3,628,1,1,0,0,2015,1,28,0,6656.044369228958
341,4,630,1,0,0,0,2013,6,27,0,3895.7218398243344
558,7,0,0,0,0,0,2014,4,27,1,-994.1950440556348
1097,6,2203,1,0,0,0,2015,5,30,1,8027.210862854304
274,7,1499,1,0,0,0,2015,6,21,1,8199.370337587776
1091,2,609,1,0,0,0,2014,2,11,0,6669.918919171397
997,6,499,1,0,0,0,2014,12,20,1,5769.99219976988
560,4,1912,1,1,0,0,2014,12,4,0,16187.650643422046
499,1,759,1,0,0,0,2015,6,22,0,5685.359719123941
306,2,581,1,1,0,1,2013,8,13,0,6026.9008704915
850,3,503,1,0,0,1,2014,12,24,0,4554.350166323099
108,3,748,1,1,0,0,2015,1,14,0,10083.333900352034
596,3,608,1,0,0,1,2013,7,10,0,3424.2451652389727
180,7,0,0,0,0,0,2014,6,15,1,-438.64971019333007
7,6,583,1,0,0,0,2015,3,14,1,5640.729476212523
1011,5,843,1,0,0,0,2013,2,1,0,6223.634728968725
728,7,0,0,0,0,0,2013,11,17,1,642.5363554804981
574,4,0,0,1,a,1,2013,5,30,0,2635.479429945296
219,4,449,1,1,0,0,2013,4,11,0,3842.3715629277112
195,3,1192,1,1,0,0,2013,7,3,0,10253.736027982031
908,1,338,1,0,0,1,2013,10,14,0,3848.9884969131813
486,5,426,1,0,0,1,2013,8,23,0,2953.843698358608
757,5,537,1,1,0,0,2013,10,25,0,6519.266483889656
250,7,0,0,0,0,0,2014,2,2,1,1730.2246947138965
154,6,690,1,0,0,0,2015,2,7,1,7914.689245764026
576,4,908,1,1,0,0,2014,3,20,0,7097.134774388373
343,3,680,1,1,0,1,2013,8,14,0,7387.641553858511
440,4,0,0,0,a,0,2014,5,29,0,-1001.1705486923993
592,3,681,1,0,0,0,2015,5,13,0,5098.459727722786
233,3,1137,1,1,0,0,2015,3,4,0,10710.858677883061
527,1,1129,1,1,0,0,2013,4,8,0,12164.23707483122
478,6,471,1,0,0,0,2014,5,24,1,4587.845717941817
465,1,475,1,0,0,0,2013,1,14,0,5883.968381849277
657,6,710,1,0,0,0,2015,2,14,1,5666.405291849949
354,3,570,1,0,0,1,2014,10,15,0,6498.261838680569
328,2,463,1,0,0,1,2014,8,12,0,3651.013405365222
170,4,614,1,1,0,0,2014,12,4,0,6164.769013368222
576,7,0,0,0,0,0,2013,7,14,1,-1607.3546967655957
328,6,324,1,0,0,0,2013,11,16,1,2534.573023313273
330,7,0,0,0,0,0,2014,4,13,1,-252.45082713668944
1021,7,0,0,0,0,0,2014,10,19,1,-398.40605784958007
395,3,545,1,1,0,0,2014,6,4,0,4794.535576248235
634,1,988,1,1,0,0,2013,9,9,0,10288.98290243729
82,1,1175,1,1,0,1,2015,1,5,0,12557.339084525944
616,2,534,1,0,0,1,2013,12,31,0,5475.673909254405
114,7,0,0,0,0,0,2013,12,22,1,-326.45126964157225
883,2,491,1,0,0,0,2014,2,11,0,4060.790360415498
115,1,406,1,0,0,0,2013,4,15,0,5380.364985613396
968,3,973,1,0,0,0,2013,5,8,0,7250.462378137672
746,5,765,1,1,0,0,2014,12,5,0,8639.234630197474
555,3,373,1,0,0,1,2015,5,27,0,3780.752971093646
11,6,829,1,0,0,0,2014,4,5,1,5684.858886860924
647,4,600,1,1,0,0,2014,5,22,0,5592.3831663710025
174,2,385,1,0,0,0,2014,1,14,0,4226.101908396209
781,7,0,0,0,0,0,2015,4,5,1,-1105.3252015263379
613,1,941,1,0,0,0,2013,2,11,0,6196.838541461182
694,4,744,1,1,0,0,2013,1,10,0,7761.203063226811
217,6,601,1,0,0,0,2015,6,20,1,4509.816127065909
1090,6,276,1,0,0,0,2013,2,23,1,1649.2726566672177
378,4,722,1,1,0,0,2013,1,10,0,4813.152295713175
234,4,998,1,0,0,1,2014,1,2,0,9714.641885842375
1014,5,1723,1,0,0,0,2014,8,29,0,14469.902217138597
1090,7,0,0,0,0,0,2013,8,4,1,-786.4948792607129
513,4,2308,1,1,0,0,2013,10,24,0,19971.2210428012
1063,1,644,1,1,0,0,2013,4,22,0,6166.222892097495
279,6,781,1,0,0,0,2014,2,1,1,9127.876395931744
668,2,1374,1,1,0,0,2014,6,3,0,11423.049033605737
390,6,1045,1,0,0,0,2014,1,18,1,10747.781776457126
1105,2,384,1,0,0,0,2014,1,28,0,2841.6137841406144
501,5,658,1,1,0,0,2013,4,12,0,6334.326382454015
997,1,465,1,1,0,0,2013,6,17,0,6311.526899086131
352,6,685,1,0,0,0,2015,5,30,1,6932.698676411903
794,7,0,0,0,0,0,2014,11,9,1,-1482.0564026982129
805,5,548,1,1,0,0,2014,2,21,0,6212.794088109024
1006,6,808,1,0,0,0,2015,5,16,1,6080.994363003607
907,2,554,1,0,0,0,2013,1,29,0,3439.0607900647087
880,2,785,1,1,0,0,2013,4,9,0,7772.30250737852
719,6,607,1,0,0,0,2013,11,30,1,6405.509100086594
55,1,0,0,0,a,0,2015,5,25,0,-492.83702112739684
303,7,0,0,0,0,0,2014,4,27,1,-177.655066028291
796,2,679,1,1,0,0,2013,9,10,0,7713.066454010552
1083,5,356,1,0,0,0,2014,9,12,0,4245.572360780092
617,2,465,1,0,0,0,2014,1,14,0,4637.127290235652
853,1,1020,1,0,0,0,2014,12,8,0,9258.745769122961
1063,1,499,1,0,0,0,2014,6,23,0,4006.4260184678096
703,1,0,0,0,a,0,2013,5,20,0,-334.33003236358763
639,5,584,1,1,0,0,2014,12,19,0,6258.861758621263
134,1,633,1,1,0,0,2013,6,17,0,6827.267413899713
645,6,1205,1,0,0,0,2014,7,5,1,9703.693057554068
595,5,0,0,1,a,0,2015,5,1,0,648.1628368943393
240,2,433,1,0,0,0,2015,7,7,0,4131.351848507524
652,5,701,1,0,0,0,2013,12,13,0,6141.288503242137
904,4,540,1,1,0,1,2013,8,1,0,6449.814339862793
312,1,702,1,1,0,0,2015,3,2,0,7914.388288753502
906,2,1273,1,1,0,1,2015,7,28,0,11851.038658622214
971,5,765,1,0,0,0,2015,6,12,0,6061.30335423369
262,3,3306,1,1,0,1,2014,8,6,0,20582.71464898167
180,3,862,1,1,0,0,2015,6,3,0,8042.266287242979
409,2,588,1,1,0,0,2014,7,15,0,6488.629190768691
3,3,684,1,0,0,0,2014,6,11,0,5728.903839596813
602,2,703,1,0,0,1,2015,4,7,0,6615.480812668478
870,4,1070,1,1,0,0,2013,5,2,0,8883.244323342475
703,5,398,1,1,0,0,2015,4,17,0,4308.95572932003
588,7,0,0,0,0,0,2014,4,13,1,-140.274939075166
391,5,829,1,1,0,0,2015,5,8,0,7585.881429456787
928,7,0,0,0,0,0,2015,2,15,1,1334.5272002070606
419,2,838,1,1,0,0,2013,4,30,0,6009.562056344834
579,6,956,1,0,0,0,2014,7,26,1,8557.199508296135
232,7,0,0,0,0,0,2015,5,24,1,450.54657886916993
883,2,607,1,0,0,1,2013,4,2,0,5069.843007571602
392,6,468,1,0,0,0,2013,11,16,1,4852.898461443166
1107,5,723,1,1,0,0,2014,5,9,0,7123.901616017133
119,2,640,1,1,0,1,2013,7,16,0,6408.486903689683
341,4,658,1,0,0,0,2014,4,10,0,4183.584074552633
268,3,544,1,0,0,0,2014,3,12,0,3792.309424020491
335,5,1460,1,1,b,1,2015,4,3,0,6572.285304625365
407,3,316,1,1,0,0,2015,5,6,0,4392.150413697926
546,7,0,0,0,0,0,2014,4,6,1,-256.6911683232129
355,4,1163,1,1,0,1,2014,7,17,0,10269.633225635735
131,7,0,0,0,0,0,2013,6,9,1,-260.2048249394238
114,1,590,1,0,0,1,2014,7,21,0,5301.081790517249
525,5,811,1,0,0,0,2014,3,14,0,8624.747446371675
279,7,0,0,0,0,0,2015,5,31,1,2358.186044201201
954,4,705,1,0,0,0,2014,9,25,0,4900.263219375322
645,2,1356,1,1,0,0,2015,1,13,0,11635.985590434066
722,3,1408,1,0,0,0,2015,4,22,0,8634.651241963536
896,1,1054,1,0,0,0,2013,9,16,0,6975.02634177762
818,2,684,1,1,0,0,2014,9,16,0,7171.479690321987
354,3,694,1,1,0,1,2015,7,1,0,8687.356996569048
969,3,715,1,1,0,0,2014,11,26,0,5517.884417551382
217,2,573,1,0,0,0,2014,1,28,0,3659.6984838201793
161,2,791,1,0,0,0,2014,1,14,0,6402.071253753878
587,2,779,1,1,0,1,2015,3,31,0,10653.609365716455
1022,5,709,1,0,0,0,2014,1,17,0,5685.710568630745
866,1,435,1,0,0,0,2013,6,10,0,5757.585723220714
678,3,1269,1,1,0,0,2014,4,30,0,11320.771419469962
948,3,1693,1,1,0,0,2014,3,19,0,7294.853900458424
1115,5,373,1,0,0,1,2014,4,25,0,4832.522999804011
211,1,1503,1,0,0,0,2013,4,15,0,12759.581629103091
436,5,684,1,0,0,1,2015,1,2,0,5630.791640528743
335,5,2837,1,1,0,0,2013,7,5,0,16911.837016935664
1023,2,461,1,0,0,1,2014,7,22,0,4274.440859025775
907,2,891,1,1,0,1,2014,7,29,0,7770.755816465364
227,5,530,1,0,0,0,2015,6,12,0,5135.709858111355
310,5,882,1,0,0,1,2013,5,10,0,9027.833900578706
471,4,646,1,1,0,0,2015,7,30,0,7908.286618169471
834,5,716,1,1,0,0,2015,7,3,0,7182.635926208487
105,5,592,1,0,0,0,2014,10,31,0,4726.263212171099
462,6,255,1,0,0,0,2013,2,2,1,1291.1645367928422
871,7,0,0,0,0,0,2013,1,27,1,1071.1690764277637
792,2,801,1,1,0,1,2014,1,7,0,8645.740148493183
67,7,0,0,0,0,0,2013,8,11,1,278.8784270137012
1089,4,823,1,0,0,0,2015,6,25,0,7956.0947576539775
334,7,0,0,0,0,0,2015,3,8,1,74.51213978225587
217,4,529,1,0,0,0,2015,1,22,0,3206.374832620161
371,6,528,1,0,0,0,2013,1,12,1,5971.757533926131
274,6,515,1,0,0,0,2013,1,12,1,-315.25934440584297
977,5,496,1,0,0,0,2014,2,28,0,4019.5561557747997
917,5,893,1,1,0,0,2014,2,21,0,8356.250733592919
771,6,623,1,0,0,0,2014,5,10,1,5941.784264460575
862,7,0,0,0,0,0,2014,3,16,1,-1221.9231019169629
233,4,984,1,1,0,0,2013,9,26,0,9336.37821445296
897,3,314,1,0,0,1,2013,1,2,0,2302.8800803240297
533,7,0,0,0,0,0,2013,10,13,1,1089.3587889521777
900,6,429,1,0,0,0,2013,9,21,1,4484.797982387792
895,2,914,1,1,0,0,2014,10,7,0,10006.254903164256
870,5,858,1,1,0,0,2015,3,20,0,7543.297446944472
1017,7,0,0,0,0,0,2013,12,15,1,-1604.4836182743848
1059,4,1204,1,1,0,0,2014,10,9,0,9595.159488271422
1005,1,930,1,0,0,0,2015,3,9,0,6444.25175631873
18,5,835,1,0,0,0,2015,6,12,0,7104.929867735655
359,4,571,1,0,0,0,2013,8,22,0,5491.045209923235
217,6,639,1,0,0,0,2014,6,7,1,4660.132039284062
409,1,442,1,0,0,0,2013,6,24,0,4349.856259601051
785,4,618,1,1,0,0,2015,3,19,0,7253.72813177661
486,1,706,1,1,0,1,2013,3,25,0,6882.377164574189
826,6,571,1,0,0,0,2013,7,13,1,6561.795807877032
902,2,610,1,0,0,0,2014,4,8,0,4356.381829851254
24,6,733,1,0,0,0,2014,5,10,1,8002.748972416255
324,1,1001,1,1,0,1,2013,2,4,0,8989.026212816987
355,4,0,0,1,a,1,2014,5,1,0,-13.399552837067858
65,4,721,1,1,0,0,2013,12,19,0,7692.598016975414
709,6,474,1,0,0,0,2014,3,22,1,3173.1113588245785
241,3,669,1,1,0,1,2015,7,29,0,7027.616092415549
838,5,767,1,0,0,1,2014,7,25,0,7003.4077698951205
657,1,648,1,0,0,0,2014,10,27,0,5301.073036449913
1070,2,759,1,0,0,1,2014,8,12,0,5905.878229942423
207,3,1538,1,1,0,0,2015,6,3,0,13663.223300887545
529,6,673,1,0,0,0,2014,9,13,1,6849.042141249738
607,1,0,0,0,b,1,2013,4,1,0,-538.3328050524533
772,7,0,0,0,0,0,2015,6,14,1,-822.9925141484082
436,4,537,1,0,0,0,2015,5,28,0,4345.461920367317
307,3,310,1,1,0,0,2014,11,26,0,3457.6670067897817
1016,6,480,1,0,0,0,2014,2,1,1,4841.754199808942
1013,3,494,1,0,0,0,2013,10,2,0,3810.1041917339553
631,2,720,1,1,0,0,2014,10,7,0,6871.240979379143
282,6,399,1,0,0,0,2014,8,9,1,2388.8407006991656
1015,3,364,1,0,0,0,2015,1,21,0,4017.3906819597405
457,6,394,1,0,0,0,2013,6,1,1,4048.493026430732
785,4,521,1,0,0,0,2015,6,11,0,5371.966966528855
700,3,563,1,1,0,0,2015,1,14,0,5343.415107976889
975,1,681,1,0,0,0,2013,4,15,0,6741.099386293075
643,4,803,1,0,0,0,2013,6,13,0,5564.584439370266
47,1,1097,1,1,0,0,2013,1,21,0,9466.655008325386
814,6,463,1,0,0,0,2015,5,16,1,6075.210585874789
253,2,625,1,0,0,0,2013,6,25,0,4682.947848556463
321,6,598,1,0,0,0,2015,7,18,1,6018.866583032058
301,7,0,0,0,0,0,2013,3,3,1,-388.3180756718457
36,2,1035,1,0,0,0,2014,4,8,0,8402.537837803415
1105,5,436,1,0,0,0,2014,12,12,0,3468.9428092417043
922,6,760,1,0,0,0,2014,6,21,1,7514.441343416911
948,2,1432,1,1,0,0,2013,3,5,0,5230.691463102023
702,4,345,1,1,0,0,2013,4,25,0,4434.958391582606
900,1,668,1,1,0,0,2013,4,29,0,7618.311635356982
414,3,422,1,1,0,0,2013,1,23,0,5780.221550255821
469,6,1624,1,0,0,0,2014,4,5,1,12597.754588451167
765,4,646,1,0,0,0,2013,3,14,0,6658.958433684035
805,5,722,1,1,0,0,2013,2,22,0,7552.612375025499
93,5,702,1,0,0,0,2014,6,27,0,6171.826204674713
442,4,360,1,0,0,0,2013,3,14,0,2513.6009351585853
1094,6,467,1,0,0,0,2013,7,20,1,5041.805630597747
374,2,975,1,1,0,0,2015,3,17,0,8951.489395490276
134,6,296,1,0,0,0,2015,1,17,1,2753.5264676561374
244,3,536,1,1,0,0,2014,1,8,0,5523.273051813153
1097,4,2510,1,0,0,0,2015,3,12,0,9679.371228816071
898,1,1148,1,1,0,0,2014,1,6,0,11030.36225065941
637,5,714,1,1,0,0,2013,11,22,0,8965.998195765416
137,2,1013,1,0,0,1,2013,4,2,0,8138.710285265777
1077,6,437,1,0,0,0,2014,11,29,1,3996.5029644342626
112,6,641,1,0,0,1,2013,7,27,1,5111.5809803685925
1040,4,0,0,1,a,0,2014,5,1,0,1088.226262673682
3,7,0,0,0,0,0,2015,5,24,1,83.889123424834
59,6,265,1,0,0,0,2013,10,19,1,2508.21449005384
960,1,759,1,1,0,0,2015,6,1,0,9284.548112478356
951,6,594,1,0,0,0,2015,7,11,1,6535.349592731249
608,5,1071,1,0,0,1,2013,5,10,0,9518.9549130185
1011,6,903,1,0,0,0,2013,4,6,1,7238.767338214015
13,6,365,1,0,0,0,2013,3,23,1,4258.400242513161
478,5,846,1,1,0,1,2013,6,21,0,8396.530256581533
890,3,424,1,1,0,0,2013,2,20,0,5574.272660786772
325,4,955,1,1,0,0,2014,11,13,0,9279.044516112337
865,4,676,1,1,0,0,2014,12,4,0,8152.586820199958
673,3,428,1,0,0,0,2013,6,26,0,4735.016470409538
103,4,0,0,0,0,0,2013,1,17,0,-555.1465405375302
287,4,756,1,0,0,0,2014,4,10,0,6730.789623603149
627,4,477,1,0,0,1,2014,4,24,0,4112.078998885681
428,2,444,1,0,0,0,2014,3,11,0,4794.49282284568
